0,1002670,0,0,25,2017,79,17,16,118,56,21,72386,0,0,0,0,36,0,0
0,1002670,0,0,25,2018,81,15,15,114,65,0,79849,0,0,0,0,54,1,2
0,1002670,0,0,25,2019,66,11,9,109,44,0,62929,0,0,0,0,42,3,0
0,1002670,0,0,25,2020,55,6,8,94,45,0,57521,0,0,0,0,30,1,1
0,1002670,1,0,25,2015,13,3,2,18,10,2,12579,0,0,0,0,0,0,0
0,1002670,1,0,25,2018,13,0,1,13,10,0,13127,0,0,0,0,0,0,0
0,1002670,1,0,25,2019,19,3,5,24,11,0,18403,0,0,0,0,0,3,2
0,1002671,0,0,7,2006,2,0,0,0,1,1,901,0,0,0,0,2,0,0
0,1002671,0,0,7,2007,37,2,6,28,50,5,43554,0,0,0,0,16,0,3
0,1002671,0,0,7,2008,69,3,16,84,94,0,85702,0,0,0,0,22,1,4
0,1002671,0,0,7,2009,49,4,7,59,47,0,51302,0,0,0,0,6,0,1
0,1002671,0,0,7,2010,76,3,26,88,85,11,96180,0,0,0,0,34,0,6
0,1002671,0,0,7,2011,69,3,10,88,93,3,81155,0,0,0,0,18,1,0
0,1002671,0,0,7,2012,37,2,10,33,73,0,47082,0,0,0,0,4,0,0
0,1002671,0,0,12,2013,74,11,33,142,127,4,105132,0,0,0,0,20,4,11
0,1002671,0,0,12,2014,57,2,17,77,100,0,77867,0,0,0,0,8,1,4
0,1002671,0,0,26,2014,16,1,3,23,18,4,18440,0,0,0,0,6,0,1
0,1002671,0,0,22,2015,81,6,24,155,156,0,106136,0,0,0,0,12,2,12
0,1002671,0,0,22,2016,80,8,27,128,166,14,103118,0,0,0,0,18,1,10
0,1002671,0,0,22,2017,36,0,8,36,42,0,35274,0,0,0,0,6,0,2
0,1002671,0,0,22,2018,24,0,4,28,21,3,23744,0,0,0,0,6,0,1
0,1002671,0,0,25,2019,57,2,6,63,75,9,61564,0,0,0,0,14,0,0
0,1002671,0,0,25,2020,46,3,2,33,62,12,43166,0,0,0,0,4,0,0
0,1002671,1,0,7,2009,6,0,0,4,10,2,5011,0,0,0,0,0,0,0
0,1002671,1,0,7,2010,2,1,0,4,3,0,1956,0,0,0,0,0,0,0
0,1002671,1,0,22,2016,11,1,2,18,22,0,13975,0,0,0,0,0,0,0
0,1002671,1,0,25,2019,27,0,1,15,38,0,23848,0,0,0,0,0,0,0
0,1002673,0,0,22,2007,82,18,27,98,31,1,67217,0,0,0,0,20,1,6
0,1002673,0,0,22,2008,82,18,20,116,39,0,70863,0,0,0,0,22,4,5
0,1002673,0,0,22,2009,82,10,18,139,28,0,69741,0,0,0,0,30,1,2
0,1002673,0,0,22,2010,82,11,24,129,46,0,84902,0,0,0,0,64,0,5
0,1002673,0,0,24,2011,82,13,13,115,43,0,72353,0,0,0,0,14,2,1
0,1002673,0,0,24,2012,48,13,10,79,24,14,44261,0,0,0,0,6,0,0
0,1002673,0,0,24,2013,82,21,21,157,36,13,75734,0,0,0,0,28,0,0
0,1002673,0,0,24,2014,82,15,14,134,30,5,71837,0,0,0,0,14,0,0
0,1002673,0,0,24,2015,82,9,23,131,27,2,71004,0,0,0,0,28,0,0
0,1002673,0,0,24,2016,82,16,19,178,27,11,74479,0,0,0,0,26,0,0
0,1002673,0,0,24,2017,80,12,23,175,31,18,72956,0,0,0,0,40,0,0
0,1002673,0,0,24,2018,46,3,8,64,13,2,36564,0,0,0,0,14,1,0
0,1002673,0,0,25,2018,32,3,3,42,19,0,22361,0,0,0,0,8,0,0
0,1002673,0,0,25,2019,68,3,11,68,31,2,50886,0,0,0,0,30,0,0
0,1002673,0,0,25,2020,54,5,6,88,24,0,45121,0,0,0,0,24,0,0
0,1002673,1,0,24,2012,7,0,1,11,1,0,6626,0,0,0,0,0,0,0
0,1002673,1,0,24,2013,13,1,6,17,1,0,11621,0,0,0,0,0,0,0
0,1002673,1,0,24,2014,16,3,6,47,10,9,15615,0,0,0,0,0,0,0
0,1002673,1,0,24,2015,7,2,2,6,3,0,6047,0,0,0,0,0,0,0
0,1002673,1,0,24,2016,17,1,2,32,5,0,14096,0,0,0,0,0,0,0
0,1002673,1,0,24,2017,4,1,0,11,2,1,3601,0,0,0,0,0,0,0
0,1002673,1,0,25,2018,13,2,0,20,7,0,11124,0,0,0,0,0,0,0
0,1002673,1,0,25,2019,23,0,2,22,12,0,17020,0,0,0,0,0,0,0
0,1002674,0,0,2,2006,3,0,0,1,0,0,1695,0,0,0,0,0,0,0
0,1002674,0,0,2,2007,51,8,7,67,6,1,35724,0,0,0,0,22,1,1
0,1002674,0,0,2,2008,53,7,18,78,18,0,51757,0,0,0,0,32,2,7
0,1002674,0,0,2,2009,61,17,18,133,31,0,56405,0,0,0,0,40,0,3
0,1002674,0,0,2,2010,77,24,22,182,32,0,86354,0,0,0,0,42,5,7
0,1002674,0,0,2,2011,16,0,0,20,4,0,12549,0,0,0,0,6,0,0
0,1002674,0,0,20,2011,58,5,10,117,18,0,56051,0,0,0,0,24,0,0
0,1002674,0,0,20,2012,33,4,3,44,10,0,24332,0,0,0,0,14,0,0
0,1002674,0,0,29,2012,9,2,3,4,2,5,6309,0,0,0,0,6,0,0
0,1002674,0,0,29,2013,61,5,11,107,16,0,44141,0,0,0,0,36,0,0
0,1002674,0,0,5,2014,61,16,15,147,11,6,55940,0,0,0,0,64,0,1
0,1002674,0,0,21,2015,81,12,24,142,35,0,85668,0,0,0,0,58,2,6
0,1002674,0,0,21,2016,77,8,12,103,22,0,69229,0,0,0,0,58,2,0
0,1002674,0,0,21,2017,79,13,21,123,38,5,75235,0,0,0,0,50,0,0
0,1002674,0,0,25,2018,77,7,11,102,40,0,72656,0,0,0,0,42,0,0
0,1002674,0,0,25,2019,55,8,8,74,24,0,49302,0,0,0,0,36,0,0
0,1002674,0,0,25,2020,51,4,10,76,18,0,48165,0,0,0,0,36,0,0
0,1002674,1,0,29,2013,6,0,0,7,2,0,4264,0,0,0,0,0,0,0
0,1002674,1,0,5,2014,5,1,0,5,2,0,4263,0,0,0,0,0,0,0
0,1002674,1,0,21,2017,6,2,0,9,2,0,5518,0,0,0,0,0,0,0
0,1002674,1,0,25,2018,13,1,1,12,10,0,12774,0,0,0,0,0,0,0
0,1002674,1,0,25,2019,23,2,5,27,20,0,20032,0,0,0,0,0,0,0
0,1002675,0,0,25,2018,58,9,13,99,36,0,48916,0,0,0,0,24,3,3
0,1002675,0,0,25,2019,60,19,14,120,28,3,53096,0,0,0,0,16,3,11
0,1002675,0,0,25,2020,41,15,28,92,15,13,44851,0,0,0,0,4,6,12
0,1002675,1,0,25,2018,13,5,3,27,16,0,12555,0,0,0,0,0,1,1
0,1002675,1,0,25,2019,25,2,11,51,16,0,20589,0,0,0,0,0,1,7
0,1002676,0,0,25,2015,14,1,2,13,21,0,14977,0,0,0,0,6,0,0
0,1002676,0,0,25,2016,61,4,6,91,130,0,66815,0,0,0,0,36,0,1
0,1002676,0,0,25,2017,75,8,7,121,155,10,78951,0,0,0,0,40,0,0
0,1002676,0,0,25,2019,17,2,3,30,20,0,18018,0,0,0,0,10,0,0
0,1002676,1,0,25,2015,13,0,0,6,10,0,11549,0,0,0,0,0,0,0
0,1002676,1,0,25,2019,4,0,0,8,5,0,3578,0,0,0,0,0,0,0
0,1002677,0,0,27,2007,72,8,27,111,35,0,72351,0,0,0,0,28,1,11
0,1002677,0,0,27,2008,74,11,20,97,46,0,72606,0,0,0,0,40,0,2
